age,position,apps,goals,assists,shots,motm,rating,tackles,interceptions,clearances,key_passes,dribblings,avg_passes,through_passes,club_position
20,1,11,2,3,1.2,0,6.63,1.3,1.2,0.1,1.2,0.1,22.7,0.1,5
23,2,33,0,2,0.5,0,7.09,3.1,2.2,3.5,0.7,0.6,35.9,0.1,11
28,1,15,0,5,0.1,0,7.32,2.7,1.0,0.3,1.4,1.3,85.5,0.3,1
19,1,6,0,0,0.3,0,6.62,1.5,0.5,1.1,0.4,0.3,37.6,0.0,3
31,1,2,0,1,0.1,0,6.27,0.5,1.0,0.8,0.3,0.4,15.0,0.1,3
29,1,10,0,0,1.0,0,6.74,2.4,2.2,1.7,0.3,0.3,34.0,0.0,20
24,0,3,0,0,0.7,0,6.65,2.3,1.7,0.3,0.7,0.3,15.7,0.3,10
27,3,1,0,0,0.0,0,7.41,0.0,0.0,4.0,0.0,0.0,43.0,0.0,20
27,3,34,0,0,0.0,0,6.41,0.0,0.0,0.6,0.0,0.0,27.2,0.0,17
27,0,8,1,2,1.6,0,6.53,0.9,0.3,0.1,0.9,1.1,14.0,0.1,2
34,1,3,0,0,0.0,0,6.26,0.6,0.4,1.2,0.4,0.0,12.8,0.0,15
33,1,14,2,0,1.0,0,6.49,1.2,0.9,0.4,0.4,0.8,13.4,0.0,11
30,1,14,3,2,1.3,0,6.65,1.7,1.1,0.4,1.1,0.2,18.9,0.0,17
25,2,33,0,1,0.3,1,6.8,1.8,2.2,5.6,0.1,0.1,27.3,0.0,16
26,1,1,1,0,0.7,0,6.29,0.1,0.0,0.0,0.7,0.3,5.7,0.2,13
30,1,17,2,0,0.9,0,6.49,1.5,0.8,0.2,0.4,0.5,16.5,0.0,10
23,0,30,8,7,2.2,4,7.25,1.5,0.7,0.5,2.6,1.0,35.8,0.7,8
24,1,33,7,5,1.4,2,7.28,1.5,1.0,1.5,1.3,2.2,48.0,0.0,2
26,2,20,1,2,0.4,0,6.85,1.3,1.4,3.9,0.3,0.2,43.1,0.0,3
21,1,10,1,1,1.0,0,6.73,1.4,1.5,0.5,0.6,1.0,23.1,0.1,3
25,1,1,0,0,0.3,0,6.27,1.3,1.0,1.0,0.0,0.0,14.7,0.0,19
33,3,36,0,0,0.0,1,6.76,0.0,0.0,0.9,0.0,0.0,23.4,0.0,17
20,1,1,0,0,1.5,0,6.46,1.0,1.5,1.0,0.5,0.0,30.5,0.0,17
30,2,31,1,1,0.2,0,6.71,0.7,1.5,4.5,0.0,0.2,53.2,0.0,9
38,3,35,0,1,0.0,0,6.73,0.0,0.0,0.6,0.0,0.0,23.2,0.0,2
32,0,11,4,0,2.2,0,6.71,0.8,0.4,0.9,0.6,0.6,24.8,0.2,6
18,0,6,1,2,0.8,0,6.68,1.4,0.9,0.3,0.6,1.1,14.4,0.1,16
23,1,22,0,0,0.2,0,6.61,2.1,1.5,1.6,0.3,0.8,34.9,0.1,15
20,1,19,3,1,1.2,1,6.66,1.5,0.6,0.9,0.8,1.0,34.4,0.0,12
23,1,11,2,4,1.3,2,7.9,1.9,1.3,0.4,1.3,4.0,73.6,0.1,1
22,2,30,1,0,0.5,0,6.94,2.4,2.6,3.2,0.3,0.5,36.3,0.0,9
25,1,3,0,0,0.9,0,6.07,0.7,0.1,0.1,0.1,0.4,20.3,0.0,6
29,2,32,0,1,0.4,1,7.04,2.0,2.6,4.6,0.3,0.1,37.5,0.0,3
28,0,4,1,0,1.1,0,6.37,0.1,0.2,0.5,0.2,0.0,8.0,0.0,6
36,2,9,0,0,0.4,0,6.27,1.0,0.5,2.1,0.1,0.0,26.4,0.0,16
23,1,0,0,0,0.0,0,5.74,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8
23,0,0,0,0,0.4,0,6.08,0.1,0.0,0.1,0.0,0.0,2.6,0.0,17
36,3,29,0,0,0.0,1,6.81,0.1,0.0,1.2,0.0,0.0,18.7,0.0,16
24,2,10,2,0,0.5,1,7.33,3.3,2.3,6.5,0.1,0.0,32.8,0.0,16
27,0,29,10,6,2.5,2,6.78,0.5,0.3,0.0,1.4,1.0,15.9,0.1,20
23,3,2,0,0,0.0,1,7.32,0.0,0.0,1.5,0.0,0.0,33.5,0.0,1
24,0,26,11,4,1.6,5,7.23,1.4,1.1,0.5,1.1,1.6,24.6,0.1,3
34,1,22,5,0,1.3,2,7.17,1.7,0.6,1.6,0.8,1.1,71.9,0.1,3
25,0,12,1,0,1.3,2,6.67,0.7,0.3,1.3,0.7,0.2,19.1,0.0,20
28,1,36,4,4,0.8,1,6.93,2.1,1.2,0.7,1.3,0.9,56.2,0.1,3
30,3,37,0,0,0.0,1,6.76,0.0,0.1,0.4,0.0,0.1,24.3,0.0,16
26,1,7,0,0,0.5,0,6.4,1.8,1.3,1.3,0.3,0.3,28.7,0.0,12
31,2,15,1,0,0.1,0,6.89,1.3,3.0,4.9,0.4,0.3,35.0,0.0,19
29,0,4,0,0,1.6,0,6.36,0.4,0.1,0.3,0.3,1.6,11.3,0.0,11
23,0,12,1,1,0.9,0,6.4,0.9,0.1,0.4,0.8,0.4,16.9,0.0,14
29,1,22,0,2,0.4,1,6.84,2.8,1.6,1.9,0.4,0.2,50.6,0.1,3
24,2,14,0,1,0.4,1,6.59,1.2,1.1,2.2,0.3,0.4,41.4,0.0,13
22,1,9,2,2,1.1,0,6.64,1.9,0.7,0.4,0.8,1.1,16.6,0.0,8
28,2,25,1,5,0.5,4,7.01,2.6,2.2,4.1,0.8,0.3,26.9,0.2,15
20,1,0,0,0,0.0,0,6.26,1.0,0.0,0.0,0.0,1.0,8.0,0.0,7
24,0,7,1,0,0.5,1,6.46,1.1,0.3,0.1,0.5,1.0,26.5,0.0,12
27,1,26,0,2,0.9,0,6.76,2.4,1.8,1.7,0.8,0.7,34.0,0.0,18
32,1,21,0,1,0.3,0,6.59,1.6,0.9,1.3,0.3,1.4,30.5,0.0,12
18,1,0,0,0,0.0,0,6.36,0.0,0.0,0.0,1.0,1.0,15.0,0.0,9
32,0,17,8,0,1.5,1,6.52,0.1,0.0,0.4,0.3,0.1,10.7,0.0,9
19,2,1,0,0,0.0,0,5.85,0.3,0.0,0.0,0.0,0.0,12.3,0.0,7
22,1,16,0,1,1.0,0,7.29,3.4,5.2,1.2,0.8,0.1,41.9,0.1,12
27,0,24,7,1,1.2,0,6.5,1.0,0.7,0.6,0.6,0.8,13.9,0.0,17
29,0,13,1,2,1.1,0,6.69,0.6,0.6,1.1,0.8,1.0,24.1,0.1,10
30,1,22,3,3,0.8,2,6.88,1.7,2.0,0.9,0.7,0.9,34.4,0.2,5
21,1,0,0,0,0.0,0,6.1,0.0,0.0,0.0,0.0,0.5,3.0,0.0,4
24,1,5,0,0,0.6,0,6.23,0.4,1.0,0.4,0.3,0.6,17.9,0.0,15
32,1,20,0,0,0.4,0,6.36,0.9,1.1,1.7,0.6,0.2,31.6,0.0,18
29,0,4,1,0,1.0,0,6.57,0.4,0.1,0.6,0.7,0.2,13.6,0.0,19
23,1,2,0,0,0.2,0,6.26,1.0,0.3,0.0,0.5,0.5,16.2,0.0,4
23,1,23,1,1,0.3,0,6.7,2.2,1.2,1.6,0.5,1.0,42.7,0.0,20
30,1,18,0,1,0.5,0,6.84,2.0,2.6,1.5,0.4,0.2,46.6,0.0,17
25,1,12,2,0,1.2,0,6.78,1.6,2.0,1.5,0.3,0.5,36.8,0.0,15
28,2,6,0,1,0.1,0,6.49,1.0,0.9,6.8,0.3,0.1,19.5,0.0,11
22,1,1,0,0,0.2,0,5.83,0.4,0.2,0.6,0.2,0.0,6.8,0.0,17
22,2,13,0,0,0.4,0,6.56,1.2,0.9,1.5,0.2,0.1,37.1,0.0,6
21,1,0,0,0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
29,1,30,4,4,0.5,4,7.33,2.4,2.8,2.5,1.2,1.1,36.8,0.2,12
30,2,30,0,1,0.3,0,6.6,1.9,1.3,2.8,0.3,0.4,41.1,0.0,15
33,2,8,0,0,0.2,0,6.56,1.7,2.7,2.0,0.1,0.0,27.0,0.0,16
26,1,28,3,2,0.9,1,7.04,3.0,3.2,0.6,1.0,0.8,42.6,0.1,14
27,0,3,0,0,0.5,0,6.58,0.5,0.0,0.3,1.8,0.8,14.3,0.0,12
23,0,19,3,5,0.9,1,6.71,0.5,0.4,0.5,1.1,0.7,23.9,0.0,9
34,1,28,3,4,0.2,1,7.0,1.7,1.3,2.0,0.6,0.4,50.8,0.1,4
34,1,2,0,0,0.0,0,6.72,0.7,0.7,1.0,0.3,1.3,48.7,0.0,1
30,1,24,2,2,1.3,0,6.6,0.9,0.4,0.4,0.7,1.3,41.1,0.0,9
26,0,24,5,4,2.2,4,7.08,0.6,0.5,0.0,1.7,1.7,39.1,0.1,1
22,1,25,1,0,0.4,0,6.76,2.2,1.3,2.5,0.6,0.3,35.9,0.0,6
23,0,0,0,0,0.0,0,6.13,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12
22,1,7,3,1,1.3,3,6.95,1.5,1.0,0.1,0.9,1.7,21.5,0.0,20
29,1,7,0,0,0.0,0,6.21,1.1,1.5,1.0,0.2,0.0,30.2,0.0,13
28,0,28,13,4,3.6,6,7.72,1.6,0.8,0.2,2.1,3.4,47.8,0.4,2
27,0,21,8,2,1.3,1,6.6,1.0,0.4,0.1,0.7,0.3,14.3,0.0,6
24,1,1,0,0,0.0,0,7.38,1.0,0.0,3.0,1.0,3.0,34.0,0.0,3
24,0,6,5,0,1.1,0,6.37,0.4,0.2,0.6,0.2,0.2,8.0,0.0,19
27,1,26,4,4,1.5,1,6.88,1.2,0.8,0.4,1.5,0.5,51.7,0.0,12
30,1,31,2,3,1.7,1,6.98,1.7,0.9,0.5,1.9,1.5,40.0,0.0,15
24,1,21,1,0,0.6,0,6.53,1.2,1.8,1.3,0.4,0.6,40.6,0.0,20
26,0,11,3,0,0.8,1,6.41,0.4,0.3,0.4,0.2,0.1,9.1,0.0,16
27,2,25,0,0,0.3,1,6.64,2.3,1.6,4.4,0.1,0.2,34.2,0.0,16
33,1,14,2,2,1.0,2,7.43,2.6,2.4,0.5,2.2,1.3,48.3,0.3,1
22,0,0,0,0,0.5,0,6.02,0.0,0.0,0.0,0.5,0.0,3.5,0.0,12
26,2,26,1,0,0.7,1,7.07,1.7,1.2,5.5,0.3,0.3,42.6,0.0,7
24,1,3,1,0,1.3,3,7.97,2.0,3.7,2.3,1.7,2.3,46.0,0.0,3
25,2,4,0,0,0.3,0,6.9,2.5,2.8,4.5,0.0,0.0,30.3,0.0,20
24,3,4,0,0,0.0,0,6.44,0.2,0.0,1.8,0.0,0.0,20.4,0.0,16
21,1,6,0,0,0.4,0,6.51,0.8,1.3,0.6,0.6,0.8,23.3,0.1,3
27,1,3,0,1,0.7,0,6.39,1.6,0.9,0.4,0.6,0.3,13.9,0.0,16
20,0,22,9,3,1.4,2,6.81,0.3,0.1,0.8,0.7,0.6,13.0,0.0,10
25,0,14,8,3,2.9,1,7.14,0.8,0.5,0.4,0.8,1.0,22.8,0.2,7
24,1,8,0,0,0.5,0,6.48,1.1,1.5,2.1,0.2,0.2,15.9,0.0,16
26,2,9,0,2,0.6,0,7.04,2.1,0.8,1.5,1.9,0.6,39.4,0.0,2
30,1,29,0,2,0.5,0,6.51,1.6,0.9,0.3,1.1,1.0,36.7,0.0,20
24,1,30,1,2,1.4,0,6.43,0.8,0.5,0.3,0.6,0.5,24.8,0.0,15
25,1,8,0,1,0.4,0,6.81,1.6,1.0,0.6,0.5,1.4,30.7,0.1,16
30,3,35,0,0,0.0,0,6.65,0.0,0.0,0.6,0.1,0.0,21.9,0.0,2
22,1,0,0,0,0.0,0,5.99,0.0,0.0,0.3,0.0,0.0,2.7,0.0,6
26,0,10,4,0,2.6,1,6.58,0.2,0.3,0.9,0.5,0.2,10.6,0.0,8
29,1,16,3,7,0.8,1,7.0,1.2,1.1,0.2,1.1,0.7,40.7,0.2,2
19,3,1,0,0,0.0,0,7.12,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10
23,1,20,3,9,1.1,1,7.33,1.2,0.9,0.4,1.9,1.8,25.6,0.0,4
23,3,18,0,0,0.0,1,6.55,0.0,0.1,0.6,0.0,0.0,25.7,0.0,14
21,0,4,2,1,0.5,0,6.15,0.4,0.3,0.2,0.1,0.1,5.9,0.0,9
29,3,3,0,0,0.0,0,7.1,0.0,0.0,1.0,0.3,0.0,15.7,0.0,8
22,1,4,0,1,0.3,0,7.03,1.3,0.3,5.0,0.5,1.5,27.5,0.0,12
31,2,5,0,0,0.3,0,6.32,1.4,1.0,2.0,0.3,0.1,18.9,0.0,18
30,1,0,0,0,0.0,0,6.21,0.5,0.0,1.0,0.0,0.0,1.0,0.0,17
23,2,17,1,0,0.7,0,6.47,1.5,1.1,3.6,0.2,0.1,26.7,0.0,20
27,2,29,0,1,0.7,2,7.11,3.6,2.5,4.2,0.5,0.1,32.9,0.0,13
23,2,13,1,0,0.9,1,6.86,1.4,1.4,2.9,0.0,0.1,55.6,0.0,2
28,0,22,7,11,2.8,4,7.82,1.3,0.4,0.1,2.2,3.7,29.3,0.1,3
25,1,27,0,1,0.4,0,6.51,1.0,0.8,0.5,0.6,1.0,45.3,0.0,17
22,2,38,5,0,0.9,5,7.06,1.2,1.2,8.6,0.2,0.1,34.9,0.0,20
26,1,0,0,0,0.0,0,6.08,0.0,0.0,0.0,0.3,0.0,7.8,0.0,17
29,2,35,2,0,0.5,2,7.14,2.1,2.1,9.9,0.4,0.4,41.4,0.0,16
20,0,2,3,1,0.7,0,6.41,0.5,0.2,0.0,0.4,0.8,7.8,0.0,8
24,1,35,2,7,0.4,2,6.95,2.1,1.5,2.3,0.9,0.4,39.9,0.0,6
19,1,3,0,0,0.7,0,6.49,1.7,1.0,0.7,0.2,0.2,26.5,0.0,9
27,0,8,1,1,0.8,1,6.63,0.5,0.1,0.0,1.1,1.1,20.6,0.2,4
26,0,28,1,3,1.6,1,6.69,1.0,0.7,0.2,1.5,1.1,31.9,0.0,10
30,1,27,0,0,0.1,0,7.14,2.8,2.9,3.4,0.1,0.1,53.6,0.0,2
22,1,8,3,0,0.8,0,6.42,0.7,1.3,0.3,0.9,0.5,11.8,0.1,16
28,1,8,0,0,0.4,0,6.67,1.3,1.3,0.9,0.5,2.8,23.0,0.0,19
23,1,10,1,1,1.2,1,6.27,1.1,0.5,0.7,0.3,0.3,16.0,0.0,18
30,2,30,0,1,0.1,1,6.74,1.4,2.5,4.0,0.5,0.2,33.2,0.1,16
27,1,1,0,0,0.0,0,6.07,0.3,0.3,0.3,0.0,0.7,7.3,0.0,16
30,0,5,2,0,1.0,0,6.28,0.4,0.2,0.3,0.6,0.2,22.6,0.0,10
32,1,16,0,1,0.4,0,6.57,1.5,1.2,3.2,0.6,0.4,32.5,0.0,10
24,0,21,5,1,1.7,1,6.76,0.7,0.2,1.1,0.5,0.6,17.6,0.0,17
27,2,2,0,0,0.0,0,6.77,1.0,1.0,2.7,0.3,0.0,33.3,0.3,4
24,1,18,1,0,0.4,0,6.76,2.4,2.1,2.7,0.1,0.2,38.2,0.0,7
33,1,16,1,3,0.9,0,6.7,1.0,0.7,0.3,1.3,0.5,29.9,0.1,7
37,0,19,8,2,2.7,2,6.91,0.5,0.1,0.1,1.8,0.9,19.6,0.3,7
27,1,32,4,1,0.9,1,7.17,4.7,2.7,1.8,0.4,0.3,31.5,0.0,14
21,1,0,0,0,0.0,0,6.45,0.5,0.5,0.5,0.0,1.0,19.0,0.0,18
23,0,16,0,2,0.8,0,6.39,0.8,0.4,0.7,0.5,0.7,20.0,0.0,17
25,1,4,0,0,0.0,0,6.38,0.5,1.3,0.5,0.5,1.0,23.8,0.0,12
32,0,3,0,0,1.5,0,6.15,0.7,0.2,0.3,0.7,0.3,9.7,0.0,3
25,0,26,22,5,3.5,8,7.77,0.6,0.4,0.1,1.6,2.8,38.0,0.0,1
24,1,7,0,1,0.7,0,6.64,1.6,1.0,2.4,0.7,0.3,24.0,0.0,17
31,2,30,7,0,0.7,2,7.38,2.1,2.7,5.4,0.2,0.2,52.2,0.0,4
33,0,4,0,1,1.1,0,6.41,0.4,0.5,0.3,0.9,0.5,19.1,0.2,8
23,2,1,0,0,0.0,0,6.86,1.0,5.0,4.0,2.0,0.0,60.0,0.0,14
29,2,34,0,2,0.6,1,6.86,2.0,1.9,5.7,0.5,0.1,35.3,0.0,14
25,2,10,0,0,0.5,0,6.68,2.2,2.9,2.0,0.5,0.3,29.5,0.0,6
28,2,7,0,0,0.2,0,6.26,1.3,0.4,3.8,0.0,0.2,35.2,0.0,14
21,1,6,0,2,0.9,0,6.52,0.4,0.3,0.1,0.8,1.9,18.1,0.0,14
25,1,11,0,0,1.5,0,6.31,0.8,0.3,0.3,0.7,0.2,28.6,0.1,9
31,1,35,1,3,1.5,0,6.68,1.4,1.1,0.9,1.1,1.6,45.5,0.1,20
24,1,0,0,0,0.0,0,6.15,0.5,0.0,1.0,0.3,0.0,6.8,0.0,3
24,1,27,0,3,0.1,3,7.38,2.0,3.4,3.9,1.0,1.9,53.9,0.0,9
26,0,23,11,3,1.8,2,6.98,0.9,0.6,0.2,1.1,0.9,16.7,0.0,5
22,1,26,1,2,0.5,0,7.26,2.3,2.0,5.8,0.6,0.3,41.3,0.1,7
20,0,26,16,6,3.1,3,7.12,1.3,0.8,0.2,1.4,0.9,27.3,0.1,17
26,1,28,5,1,1.0,1,7.09,3.2,1.6,1.3,0.6,0.8,36.9,0.0,3
28,1,26,2,6,0.8,3,7.59,2.9,1.5,0.6,1.3,1.9,83.6,0.1,1
23,0,4,0,0,0.6,0,6.48,0.8,0.9,0.1,0.4,1.2,18.6,0.1,16
31,2,6,0,0,0.7,2,7.5,1.0,2.3,12.8,0.7,0.3,41.5,0.0,2
22,1,0,0,0,0.0,0,6.02,0.0,0.0,0.5,0.0,0.0,0.5,0.0,5
21,1,18,1,0,0.2,1,6.84,2.8,2.4,2.0,0.3,0.6,21.9,0.0,11
30,3,1,0,0,0.0,0,5.75,0.0,0.0,1.0,0.0,0.0,34.0,0.0,7
30,0,16,4,2,2.0,0,6.57,0.4,0.2,0.8,0.6,0.2,14.6,0.0,4
22,2,0,0,0,0.0,0,6.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18
30,0,1,0,0,1.0,0,6.49,1.5,0.2,0.5,0.8,0.3,15.5,0.0,2
25,1,30,1,0,0.6,2,7.09,3.0,2.6,5.3,0.6,0.4,37.0,0.0,18
26,0,0,0,0,0.2,0,6.13,0.0,0.2,0.0,0.0,0.0,4.0,0.2,8
23,1,11,2,0,0.4,0,6.43,0.9,0.5,0.4,0.5,0.3,18.3,0.0,7
20,1,0,0,0,1.0,0,6.15,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9
31,1,19,0,1,0.3,1,6.65,2.8,1.7,2.0,0.5,0.3,30.5,0.0,18
23,1,22,5,1,0.5,2,7.01,1.9,1.1,2.4,0.8,0.3,30.6,0.0,3
23,1,7,0,0,0.9,0,6.57,1.7,1.7,0.8,0.1,0.4,23.9,0.0,15
27,1,3,0,0,0.3,0,6.38,1.3,0.8,0.9,0.1,0.3,13.3,0.0,13
28,1,34,7,4,1.7,4,7.28,3.1,1.8,1.3,1.6,0.6,54.7,0.1,12
28,1,6,0,1,0.8,0,6.25,1.0,0.1,0.2,0.6,0.2,8.3,0.0,7
27,0,25,4,3,1.0,2,6.87,1.9,0.8,0.3,0.9,2.5,33.0,0.1,17
23,0,14,1,2,0.7,1,6.57,1.3,0.3,0.0,0.4,1.5,10.8,0.0,15
23,1,28,1,0,0.5,0,7.07,2.2,1.7,0.4,0.9,2.4,56.8,0.0,6
23,0,8,2,0,1.2,0,6.4,0.7,0.5,0.1,0.7,0.5,15.1,0.1,20
29,0,13,2,4,1.2,0,6.55,0.2,0.5,0.1,0.9,1.3,17.6,0.1,14
31,1,23,2,1,1.0,1,7.43,2.0,2.8,2.9,0.8,0.8,56.2,0.1,6
33,2,5,0,0,0.9,0,6.37,0.4,0.6,3.9,0.1,0.0,29.6,0.1,11
31,0,4,1,1,3.0,1,6.88,0.5,0.3,0.0,1.0,0.8,26.8,0.0,4
27,1,38,1,7,0.5,0,6.88,1.2,0.6,1.8,1.7,0.7,70.5,0.0,3
28,2,24,2,1,0.4,0,6.89,1.2,2.2,5.4,0.3,0.1,35.0,0.0,9
22,1,16,2,1,1.6,0,6.52,0.9,1.0,1.0,0.5,0.6,30.4,0.0,19
29,0,11,1,0,0.6,1,6.73,1.8,0.9,0.7,0.7,1.1,15.3,0.0,12
30,1,10,1,0,0.8,0,7.24,2.6,1.7,5.1,0.2,0.6,36.9,0.1,3
23,1,1,0,0,0.0,0,6.55,1.0,1.0,2.0,0.0,1.0,71.0,0.0,2
28,1,14,1,0,0.2,0,6.35,0.9,0.6,2.4,0.1,0.0,37.5,0.0,11
32,0,4,0,0,0.3,0,6.17,0.4,0.0,0.0,0.9,0.6,20.0,0.0,20
33,2,25,2,0,0.4,1,7.08,1.7,2.2,5.4,0.3,0.1,69.8,0.0,6
29,1,15,3,2,0.8,2,6.6,1.2,0.6,0.4,0.5,1.2,19.3,0.0,16
29,0,2,0,0,0.3,0,6.67,2.3,0.3,0.7,0.7,1.0,26.3,0.0,12
21,2,8,0,0,0.2,0,6.77,1.9,2.1,2.8,0.3,0.7,22.4,0.0,17
20,1,3,1,0,0.6,0,6.44,1.1,0.4,0.1,0.3,0.6,28.4,0.0,11
26,3,38,0,0,0.0,1,6.68,0.0,0.0,1.1,0.0,0.1,27.6,0.0,2
24,0,21,9,0,0.9,0,6.45,0.4,0.1,0.2,0.3,0.8,8.8,0.0,19
26,2,27,1,0,0.6,0,6.64,1.7,1.4,3.3,0.6,0.3,29.9,0.0,14
21,1,11,0,1,0.8,1,6.98,3.3,1.8,2.1,0.9,0.8,44.0,0.0,6
19,0,4,0,0,1.3,0,6.04,0.3,0.1,0.1,0.3,0.1,10.0,0.0,20
28,2,8,0,0,0.4,2,6.96,2.6,1.7,5.5,0.5,0.5,26.2,0.0,18
21,0,29,12,6,2.0,3,7.24,0.7,0.1,0.6,2.0,1.9,45.1,0.1,5
35,3,33,0,0,0.0,6,7.07,0.2,0.0,1.4,0.1,0.0,18.8,0.0,14
26,0,3,1,0,1.0,0,6.33,0.6,0.3,0.1,0.4,0.1,9.5,0.0,4
24,0,21,10,2,1.7,1,6.67,0.5,0.2,0.3,0.8,0.3,14.5,0.0,2
27,0,19,8,1,1.5,0,6.72,0.6,0.5,0.5,1.1,1.1,19.1,0.0,15
24,0,15,0,2,0.6,0,6.62,1.8,0.3,0.6,1.0,1.1,34.5,0.1,6
34,3,2,0,0,0.0,0,7.14,0.0,0.0,1.0,0.0,0.0,35.5,0.0,7
30,0,11,9,0,2.7,1,7.38,0.9,0.6,1.6,0.7,0.9,24.6,0.2,11
23,0,14,0,1,1.0,0,6.84,2.5,1.8,1.9,1.0,0.7,26.9,0.0,20
25,1,25,6,10,2.8,4,7.48,1.2,0.8,0.9,1.4,2.8,63.7,0.2,2
31,3,1,0,0,0.0,0,6.24,0.0,0.0,1.0,0.0,0.0,44.0,0.0,3
22,0,6,2,0,0.4,0,6.63,0.8,0.7,0.4,0.7,0.6,12.2,0.0,1
29,0,1,0,0,1.2,0,6.12,0.2,0.2,0.0,0.1,0.0,5.8,0.0,10
26,3,38,0,0,0.0,2,6.94,0.0,0.0,1.5,0.1,0.0,27.7,0.0,16
25,1,24,1,3,1.0,2,6.93,2.6,2.2,2.8,0.5,1.2,34.0,0.0,17
34,1,2,0,0,0.0,0,6.29,1.2,1.3,0.0,0.2,0.0,14.0,0.0,17
26,2,22,1,0,0.3,0,6.6,1.3,1.8,3.1,0.2,0.3,32.8,0.0,18
20,1,2,0,0,0.2,0,6.28,1.2,0.4,0.2,1.0,0.2,10.0,0.0,15
26,1,25,2,2,1.2,0,6.73,1.8,2.2,1.2,0.8,0.2,31.2,0.1,11
31,1,19,3,1,0.6,2,6.98,2.2,2.8,2.5,0.6,0.3,28.8,0.1,14
36,2,35,0,0,0.4,1,6.64,0.9,1.9,6.6,0.1,0.1,40.1,0.0,16
25,0,32,5,3,1.1,3,6.82,1.4,0.9,0.4,1.5,0.9,44.7,0.1,12
34,2,3,0,0,0.0,0,6.73,0.3,2.3,9.3,0.0,0.0,21.7,0.0,8
19,1,0,0,0,0.0,0,5.87,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14
27,0,25,9,2,1.0,1,6.67,0.7,0.3,0.5,0.6,0.8,15.8,0.0,10
24,1,23,1,1,1.2,0,6.47,1.2,0.7,0.6,0.6,1.1,20.6,0.3,19
24,1,12,2,4,1.1,2,6.66,1.2,0.7,0.9,0.5,0.8,21.4,0.1,9
31,1,11,1,2,0.5,0,6.51,1.3,0.8,0.6,0.7,0.4,27.6,0.0,11
28,1,28,0,0,0.1,0,7.05,3.4,2.4,1.9,0.6,1.1,45.0,0.3,13
27,1,19,0,2,0.6,1,6.91,2.6,1.8,2.0,0.6,0.8,32.4,0.0,4
36,1,36,0,1,0.7,0,6.83,1.1,1.3,1.5,1.9,0.7,42.6,0.1,16
18,1,1,0,0,0.3,0,6.08,0.4,0.0,0.3,0.3,0.3,8.6,0.0,18
20,0,0,0,0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16
30,1,30,3,5,1.5,0,6.54,0.6,0.9,0.2,1.2,0.4,33.1,0.0,8
24,0,3,0,1,0.7,0,6.23,0.5,0.3,0.4,0.4,0.4,11.0,0.0,19
26,1,23,0,1,0.9,0,6.62,1.9,2.5,0.4,1.1,0.2,37.1,0.2,16
28,1,10,0,0,0.5,0,6.41,0.9,1.2,0.7,0.2,0.2,18.5,0.1,10
22,1,16,1,0,0.9,0,6.49,2.2,1.1,0.5,0.9,1.2,34.0,0.0,20
25,1,34,8,10,1.8,4,7.41,1.5,0.9,1.2,2.9,0.6,50.1,0.4,9
27,1,19,0,0,0.3,0,6.56,1.6,0.7,1.8,0.2,0.2,56.9,0.0,4
25,2,32,0,2,0.4,1,6.81,1.9,2.1,6.2,0.8,0.5,28.3,0.0,17
20,0,0,0,0,0.0,0,6.15,0.0,0.3,0.0,0.5,0.8,5.5,0.0,20
20,2,0,0,0,0.0,0,6.83,0.0,1.0,0.0,2.0,0.0,39.0,0.0,7
18,1,5,0,0,0.2,0,6.3,1.1,0.9,0.3,0.3,0.6,13.0,0.0,7
25,2,2,0,0,0.0,0,6.2,1.2,0.2,1.8,0.2,0.0,17.2,0.0,20
28,0,8,2,0,1.3,0,6.35,1.3,0.1,0.0,0.5,0.1,8.1,0.0,17
23,0,8,1,1,1.1,0,7.08,1.8,0.9,0.3,2.4,1.3,27.5,0.0,12
21,0,21,6,6,1.8,1,6.86,0.9,0.7,0.4,1.2,1.6,18.1,0.0,5
22,0,17,3,1,1.0,1,6.45,0.5,0.3,0.3,0.8,1.1,15.9,0.0,9
20,2,4,0,0,0.5,0,6.64,2.3,1.8,2.0,0.3,0.3,35.8,0.0,6
31,2,31,2,0,0.4,2,7.2,1.9,2.5,6.9,0.2,0.2,36.1,0.0,12
34,0,7,3,0,1.7,0,6.67,0.6,0.2,0.2,1.1,0.2,24.8,0.0,20
31,0,26,12,1,2.6,3,6.97,1.0,0.2,0.6,1.0,0.6,21.9,0.1,17
20,1,8,0,0,0.5,0,6.5,1.3,0.7,0.8,0.6,0.5,22.9,0.2,10
27,0,26,7,6,2.0,1,6.89,0.7,0.8,0.7,0.9,0.8,32.9,0.0,4
34,1,10,0,0,0.5,0,6.33,1.6,1.4,0.2,0.2,0.4,24.6,0.0,18
29,1,28,3,1,0.9,1,7.18,3.4,1.8,1.6,0.7,0.7,49.4,0.0,10
